note_intro,dataprotect
36.4949999999953,6.17199999978766
30.4600000008941,27.750000001397
66.14,16.22
31.452500000596,11.0695999953896
18.1979999999749,7.32000000018161
20.18,9.07199999999989
17.5871000000001,7.33979999999974
19.1529999999329,7.50799999994342
15.0707499997225,4.89999999990687
24.33,8.56
29.4670000000042,10.8299999999872
15.65,5.67
51.7959000001429,17.8881500000716
26.8599999998696,59.660000000149
16.9319999999971,7.70399999999427
19.49,5.79
26.4400000008754,8.36000000010245
16.6569999999956,8.80799999999908
20.9309999999823,7.39700000005541
16.1146499996539,4.98030000017025
14.39,5.76
24.4922000006773,12.4708500003908
26.1859999999797,7.58300000001327
44.3470000001253,9.82999999978347
13.12,7.24
20.1410000000033,8.18099999999504
19.28,7.84
41.535000000149,8.83000000030734
47.8842500000064,7.27464999999938
18.6880000005476,4.40799999982119
65.1152499999989,24.3185000000085
28.9672500000052,22.5776500000029
18.967,6.745
46.9031499995617,15.7527500001015
13.3867999981157,4.76015000138432
9.4,3.97
14.5360499999993,6.01110000000062
22.2529999999097,11.6279999999097
155.239999999903,35.7609999999113
22.9570000001695,6.68400000024121
16.6245499998331,7.81704999972135
15.47,5.58
73.6899999999878,70.9700000000157
13.58,3.98
14.4449999999779,5.59399999998277
14.1746000002604,4.89670000039041
13.36,5.09
22.2640000000001,11.5539999999987
18.7740000000485,6.71500000004016
40.28,11.32
27.5920000000042,8.18700000003446
14.96,4.79
14.62,5.63
15.03,4.31
18.9699999999721,4.1390000001411
25.628850000212,9.539700000023
13.3580000000075,4.99300000024959
18.370900000009,6.21799999993527
14.5847000007052,4.22465000068769
23.7,7.12
15.2300000000014,5.18299999999726
17.82,8.28
17.1460000006482,6.78299999795854
27.4738500000012,21.2660499999993
62.8453999990597,8.53580000111833
17.3047000000042,5.63865000000078
18.7450000000001,6.78300000000036
27.66,12.43
20.3830000001472,6.37900000030641
19.6870000000126,8.14229999999952
18.5413999995217,6.19965000078082
12.55,4.03
20.4966500000046,7.0066499999848
10.3,4.84
15.2700000000186,4.64000000152737
29.1050000000178,43.0719999999928
28.7161999987438,16.898799999617
12.4147000000812,3.25139999971725
14.4390500000009,5.33394999998563
21.6055500000039,7.69150000000082
12.91,3.92
16.1169999999402,5.52800000004936
34.3780000000001,14.6359999999999
12.03,10.38
13.06,4.04
16.7570000002161,7.87699999986216
28.01,6.14
20.2,5.43
18.5140000004321,7.23699999973178
11.7377999999997,4.14030000000025
44.3899999999996,17.0399999999995
14.22,4.95
57.6849999999831,48.7039999999979
21.58,6.11
11.57,3.81
29.081100000185,9.61465000000317
18.9389999999912,4.97999999999593
24.5299999997951,8.91600000002654
19.731749999919,7.46820000000298
38.2184000000416,14.5493999999599
23.6600499995984,9.277450000518
24.2473000000609,7.49270000000252
3.17,3.44
26.8786499998532,4.86874999944121
16.68,4.38
19.8200000001816,6.28100000030827
22.4132999998983,10.6223999999929
11.74,4.87
14.0386500023305,3.81224999669939
42.493800000002,8.136599999998
3.28,3.09
49.37,5.66
11.999899999937,3.20635000010952
19.442300000228,4.11760000046343
17.394000000204,5.96199999999953
23.0014500021935,6.87634999863803
12.6,3.68
16.02,5.03
19.3529999999737,6.06100000004517
14.61,5.9
21.5751000000455,8.6938000000373
15.3669999999693,8.57799999997951
37.534149999999,6.82585000000017
13.79,5.36
19.6629500004929,5.33700000029057
15.77699999998,5.42120000001887
4.49,3.36
38.17,17.4
15.8269999991171,4.76900000008754
19.7599999996601,7.31599999999162
18.75,5.12
23.3290000000125,11.4960000000428
43.917,12.114
30.2033000000665,4.23970000003465
16.1529999997583,7.06200000015087
23.3683499999461,6.66909999999916
11.53,4.26
25.0500000000102,8.44799999998941
38.6,14.09
12.36,6.03
34.5247000001837,17.0554499997525
68.4070000000065,12.445000000007
16.77,4.4
71.6114500002004,35.362399998121
10.1781499991193,3.77669999841601
18.62,5.87
16.1607499999991,5.6908999999996
16.7076500000076,4.62779999999839
19.2229999997653,5.87500000023283
19.0447499998845,5.00839999993332
30.92,4.53
19.8000000000002,7.00900000000047
24.83,11.22
12.73,9.04
22.641999999978,9.23999999999069
87.335000000021,7.5279999999475
19.3877000000066,6.66730000000825
17.5399999999991,9.84000000000378
21.6802499999176,7.94579999987036
9.89,3.29
13.3331000001635,4.40605000010692
27.9941500000007,11.0870999999997
18.6600499998895,6.50345000001835
18.6540499981493,4.3760500010103
32.3466499999631,5.72649999987334
15.8527500007767,5.55570000084117
26.1893999995664,6.73680000007153
14.6840000001248,6.80900000035763
23.42,10.47
13.75,5.91
3.54,4.08
63.83,50.22
27.3199999999633,8.09000000001106
15.9279999999853,6.53200000000652
14.7330000001239,4.25899999972899
36.0772999999972,11.1919999999918
21.96,14.45
18.24099999998,9.86400000001595
11.7260000000169,2.36899999999878
35.66,6.32
12.47,5.56
5.99,3.67
12.6289499999984,4.56454999999551
15.1935499999672,6.59769999969285
6.63,4.67
25.1459999999497,12.0660000003409
12.68,4.55
25.3350000000501,15.5800000000454
20.21,6.39
16.6010000000097,5.11099999999715
23.9649999997346,11.5830000001006
42.746300001163,13.5418999986723
13.37,5.28
16.3329999998678,5.64899999997579
23.1918999995105,7.24249999970198
192.682649999999,119.33945
19.1629999999714,7.79399999999441
52.0079999999143,22.2039999999106
13.6819999999716,4.67499999998836
13.27,5.17
14.88,4.84
13.75,4.43
29.13,5.74
19.9200500000001,6.90114999999992
19.727000000421,6.17700000060722
13.91,3.86
42.47,5.17
23.8800000003539,9.20999999856576
22.2359499999999,8.11249999999973
14.11,7.17
63.85,57.37
38.9553499999965,10.1743499999975
21.18,6.08
20.9950000001118,7.42499999934807
6.56,3.9
16.8083499999989,6.79409999999962
14.86,7.01
6.14800000010291,3.32799999974668
23.6621000000002,11.1160999999998
14.9900000001071,5.80799999996088
16.8739999999525,6.62700000044424
23.64,11.51
18.7703999999212,7.57634999987204
16.869650000001,4.92319999999836
27.8531499998644,7.46550000039861
18.042350000178,7.32560000004014
12.34,4.12
19.72,11.9
21.2049499992281,7.18365000095218
25.9781000000021,7.86579999999958
142.425449999282,309.934599999106
18.3879999999999,6.69799999999668
14.21,6.25
23.0099999997765,9.95499999960884
20.3613999999652,10.549800000008
22.9992999997921,7.91670000005979
14.45,6.12
20.1309999998193,6.65399999998044
18.3627999998862,5.76110000023618
31.04,7.8
20.5249999999069,7.76299999997718
21.0842499999853,5.09864999999991
12.4,4.98
22.77854999993,5.60264999978244
4.52,4.55
13.45,11.28
16.4870000000519,6.17499999993015
19.2432499999995,6.16280000000188
23.6980500002392,9.23105000052601
18.3768499997677,8.05080000020098
19.1569499997422,5.25905000045896
43.3087000000523,6.50714999996126
12.07,3.64
19.5669999998063,14.5150000002468
17.46,6.36
15.18,5.58
24.65,9.71
13.11,4.77
37.8243500000099,9.79599999991478
20.6830000004265,10.8490000001621
19.137805,6.410966
32.4861000000055,6.45150000000285
26.5890000000218,15.676999999996
12.9017000000749,4.05734999993001
14.26,5.08
20.2460500015877,7.80449999962002
44.5898999999997,12.8177500000004
16.7669999995269,4.27600000053644
14.90170000121,5.23849999997765
24.3268500000704,8.88949999993201
12.97,5.23
16.57,4.73
13.31,4.13
17.64,7.97
9.43,4.88
22.5066999997944,9.57044999813661
15.38,4.95
19.6031000000039,5.73630000000776
18.1719999999041,5.67000000010012
12.31,3.25
36.0418499999992,6.19120000000066
15.7914499985054,5.62374999979511
34.31,29.28
24.6184499999799,9.30739999996149
18.166099999944,9.23045000003185
72.6230500009842,28.4622499998659
22.9630000000179,10.002999999997
27.3779999999897,7.3439999999755
17.0655000023544,3.64575000014156
22.7049999998417,21.140000000014
14.84,5.01
19.0200000000186,14.172000000035
17.0033499999954,4.62140000000545
41.0063999999966,13.8479999999981
27.833999999857,12.0709999999963
16.1064000002807,8.51659999985714
14.5289999998931,8.91099999993458
15.187600000063,5.48335000057705
25.6966500000272,8.70940000007977
96.5800000000309,51.6000000000349
12.5280000013299,4.0934000001289
18.6349999999948,5.37299999999959
19.425849999534,6.11124999995809
15.6970000000001,6.53699999999958
186.009999999987,41.2199999999939
13.36,15.09
18.47,4.25
10.76,4.35
23.224999999984,4.51300000000629
14.4650500000171,7.19444999998814
39.52955,38.98275
21.2400000001071,9.14400000008754
28.6876500002109,4.76069999975152
50.99,7.05
23.2714499998838,9.3294999981299
28.56,6.33
27.5590000000375,38.469000000041
9.86,3.68
19.5174499999848,9.62224999995669
23.3559999999125,12.2729999996955
10.67,3.84
15.0587500000256,4.5489500000258
22.4569999999949,9.35100000002421
11.8329499999527,4.1854000010062
16.9,5.28
22.0760000002338,4.78299999987939
13.5869999998249,5.59099999954924
36.6160000000673,7.09499999997206
99.02,42.36
4.15000000037253,7.26099999970757
22.2811000000365,7.47340000001714
15.6641500000842,3.49069999996573
22.64,8.74
30.7999500003643,7.24674999946728
37.0806000000084,8.1166999999914
17.5606500031427,6.18454999756068
16.13,4.65
27.9871000000003,9.98155000000224
2.26800000004005,3.98500000010245
17.64,6.85
6.6,4.42
12.22,4.73
28.1509500002721,10.8291000005556
14.728049999103,5.7994500012137
16.45,7.85
45.8110000000306,7.76499999999942
20.2569999999832,5.51399999996647
17.4940000000061,6.2139999998908
13.7228999999934,4.63834999995015
25.546694,9.872599
16.4040499995463,5.8426499995403
20.5988999997498,7.76584999985062
15.798300000024,5.41029999993043
23.7167000002228,7.65635000076145
16.9240000005811,7.41400000173599
53.6373499990441,12.1137000015005
18.7270000006538,11.3410000002477
16.2920000001031,5.18800000005285
21.9106000001193,10.2736499998719
18.74,7.69
22.4,10.23
20.6099999998696,8.54999999981374
10.48,3.23
14.7934500000019,4.66249999999945
15.6449999999859,5.67299999998795
47.7358500000264,35.3452500000276
13.6209999999846,5.67600000009406
15.6632499999978,4.61884999999711
32.3999999999978,4.19400000000678
25.4440000001341,11.0279999999329
30.6339999999909,11.6029999999591
23.2020000000011,7.60999999999967
11.9601499999408,3.75004999979865
13.77,3.36
20.8230000000913,8.24900000006892
23.8831499998923,7.05755000002682
48.13,22.86
14.3710499999725,6.72855000000709
5.82,4.58
18.56,5.28
18.6340000000018,9.70600000000559
19.396999999999,8.67499999999836
46.8100000000413,7.2899999999936
19.1639999999825,6.59799999997631
10.3609500000312,3.54630000001634
13.728000000001,5.64800000000105
12.03,3.72
4.41,3.46
14.39,4.79
20.4794499999844,4.59170000161976
17.19,5.7
16.4721000002464,3.9857999997912
13.75,6.16
19.0592500008643,6.20190000161529
14.35,5.35
19.2539999994915,7.34700000029989
12.2454500000458,3.05485000018962
24.1269999998622,9.79320000042208
19.2468499997631,3.74264999991283
66.4199999999983,56.1899999999878
16.87325,4.65140000000005
15.7685500010848,4.454600000754
14.4342500006314,4.42960000014864
62.7990499999987,9.59984999999961
23.3299999999872,6.84000000001106
28.5024999999996,11.083349999999
16.0080000001472,7.31100000004517
11.48,4.23
12.4457000009716,5.6256499979645
26.8725999999151,12.7189499999804
13.5630000010133,4.17585000162944
20.24,4.93
15.4656500000056,5.10535000001255
12.46,4.43
25.6130000017583,9.21300000045449
13.8488500000676,4.50320000003558
13.5796999998274,3.69514999998501
16.233400000001,9.01205000000118
20.2189999981783,14.0130000002682
12.78,4.28
23.01,7.33
13.62,4.71
34.03,11.76
13.159999998752,5.67000000039116
27.0394499972463,7.76200000196695
19.681049999781,4.97879999689758
18.2359999999971,8.85399999999208
22.455329,7.038976
15.7532000000356,5.8784000002197
14.7051500005182,5.3820499998983
24.7690000000148,7.56699999998091
17.8750000003492,6.5690000000177
15.2120000000014,5.47134999999798
23.3670500002336,5.36699999938719
13.0059499997878,8.72930000012275
22.06,7.54
14.6129999999539,5.46199999982491
43.5060000000158,10.1480000000083
36.5169999998761,20.5090000003111
25.7336999999825,12.1019499993417
14.0038999999979,4.57565000000159
95.5279999999948,30.3219999999965
21.64,8.9
18.66,7.28
12.14,4.24
21.2369999999646,8.18100000033155
5.38199999999051,8.84500000000116
34.5407999999588,20.1270500000101
25.3579999999783,7.56199999999808
29.6450000000186,8.49699999991572
60.9850000002189,23.2860000000801
20.031999999992,7.46200000001409
23.4659999998985,7.14899999991758
13.7028500018641,4.65985000133514
15.98,6.29
14.45,5.18
19.2201999999998,7.52279999999928
97.6210999999603,36.9627499999478
27.6060000000007,8.93099999999777
59.9549999998999,12.846000000136
34.3,10.6
18.1025,6.13209999999981
25.2350000001024,8.41599999926984
16.5360999997938,6.1724500003038
26.1097999999765,7.31710000000021
12.3111500000232,5.47030000001541
19.2904500000077,4.36869999997725
17.9735500000243,6.91999999999098
96.8100000000004,79.672999999998
31.676750000006,14.7353499999736
24.6770000000106,8.69900000005146
14.5756000000983,4.95434999931604
19.4044000000577,5.82274999993388
16.4130000000114,4.83599999999569
454.398999999976,126.515999999974
15.7510000001639,4.18300000019372
19.985000000006,8.39500000000044
5.28,5.72
14.5851500000572,4.72240000002785
17.41,4.56
20.4910000006203,10.0950000004377
14.52,4.18
24.5449999999983,10.4280000000108
20.9739999999874,5.95589999998992
39.422800000757,37.0787000004202
28.1079999999929,9.18499999999767
17.1220000000903,20.6200000003446
20.1611000000048,4.44529999998849
19.4344000000274,4.89614999998594
21.1260500003118,4.03134999913164
14.3711000028998,7.05659999977797
17.97,5.14
23.9100000000053,8.31400000000031
33.1468000001041,12.2402499998861
15.6260000000475,6.1809999999241
21.79,5.59
52.6000000000204,11.2800000000061
32.1109999998589,8.27699999994366
38.2635500001197,8.74534999995376
17.3725000000559,6.48839999979828
28.49,7.45
22.63,7.4
21.1031499999808,8.72895000007702
28.2520000000113,13.3600000000115
22.7559999999994,10.4849999999988
57.6261999999406,17.1842000004835
25.72,12.54
21.231000000007,6.79300000001604
39.5929500000057,10.2742500000022
14.32,5.02
17.7,6.61
12.5245999987237,4.5403499994427
16.3238000008278,8.70804999954999
26.7847999999503,22.9029499999888
17.2649999999703,4.56200000000536
12.6790500001516,3.84814999997616
35.3156999999919,11.6229000000021
15.4188000000431,5.25079999992158
17.2119999999995,5.10000000002037
10.77,4.19
17.7640000000247,5.35699999978533
22.6580000005197,7.49399999971502
36.9759999999951,12.3359999999957
18.87,4.23
23.3804999990389,5.20999999949709
16.9076999998651,4.5726499997545
26.6980000003241,24.026999999769
25.6010000035167,16.7219999991357
14.28,4.9
21,7
19.023550000129,10.1562999999442
13.8290000000052,4.83900000002905
12.17,4.47
18.4472499999538,7.62349999997241
25.27,11.81
24.8949999999604,11.2909999999101
18.0299999999988,5.16299999999319
12.5195999996504,5.01609999977518
87.165,13.8509999999997
22.3653999999806,6.15109999998822
25.91,13.74
23.5030000000552,9.1530000000057
18.31,6.91
13.61,4.3
26.6923999995925,8.08579999953508
48.59698,17.894405
14.94,3.69
11.68,4.65
14.3278999999166,3.82449999975506
27.2257999999965,15.3721500000029
18.0709999997634,9.09899999969639
14.9889000000076,4.54024999999092
4.79,5.43
22.7127999998629,9.24325000029057
21.6367999999966,7.06720000000132
28.5540000000037,10.0059999999939
17.24,6.44
16.7922499997076,7.86164999997709
58.5039999999572,35.3979999999865
24.1261500003748,7.31320000020787
16.9309999999996,5.03299999999854
15.21,6.55
21.3929999999527,6.4890000000014
27.1040000000357,11.1260000000038
18.5300000000098,7.85600000001068
119.898300000932,37.6564500003587
19.53,4.61
16.0057000024244,6.90289999824017
29.7594999987632,7.97789999982342
11.08,3.25
16.0599999999977,7.90000000000873
17.25,5.57
36.0691500001121,345.089800000424
17.51,9.24
19.1600000008475,9.78900000103749
12.6880000000006,3.59460000000126
146.787999999942,99.9929999999586
17.3419999994803,6.03200000012294
122.661599999992,5.93219999995199
23.51,8.36
21.3270000000193,6.88699999998789
11.51,4.52
25.262000001967,8.21140000130981
16.9758999999613,4.39690000028349
15.627999999997,5.8600000000024
37.9777500010096,9.20979999937117
12.6717999996617,4.57909999997355
18.284807,11.686757
13.23,5.1
12.26,6.03
34.9727499997243,8.74654999934137
29.4620000000577,7.25809999974445
33.3599999999979,8.31000000000131
13.8963499991223,4.56239999970421
10.42,3.75
20.5,4.82
19.83,6.08
17.21,5.47
5.59,4.8
23.7813000008464,4.5310000050813
16.5583999996306,7.99319999990985
62.2470000000612,7.56899999993038
14.02,3.92
18.9898999999969,7.59535000000142
24.5692000025883,8.08145000133663
19.7919999999976,8.09400000000096
22.4936000000002,12.4175500000001
12.62,12.21
10.06,4
14.28,3.68
26.1259999999947,11.6100000000006
15.7409500000358,5.29909999997472
18.3439999999973,9.60000000006403
15.367200000328,4.47595000034198
14.7631499986164,6.73514999914914
14.3998000002466,3.22625000029802
13.1336500006728,4.41710000042804
14.6065500000259,4.08994999997958
78.85,12.26
20.1720000000205,6.34500000014668
9.82,3.51
18.5677999999962,5.77520000000277
30.0482000003103,11.3951500004623
27.0787000001292,10.8664500000305
18.6830000000191,3.81899999993038
32.0639500000107,14.3759999999747
25.685999999987,7.83300000010058
9.28,3.41
24.6969999978319,10.4799999995157
20.7847499998752,5.70304999942891
22.7937499992549,7.21725000068545
35.6766500000049,13.0519999999979
18.66209999891,5.54064999800175
12.21,5.68
19.84,10.64
14.4319999999425,6.52200000011362
20.8936500000002,13.23645
25.4950500000268,6.19845000095666
23.9848500001244,6.5120000008028
12.16,5.43
13.18,4.35
12.4695500009693,3.30224999925122
23.7231500000053,8.68789999993169
27.9780000000028,15.7459999999992
19.3,6.91
40.1099999999951,10.622000000003
16.2,5.37
16.7575000000943,4.52810000002501
19.2349999991711,6.85800000093877
21.5000499999996,7.02174999999897
20.2739999999903,7.96999999998661
21.66,4.48
12.136050000554,4.3351000000257
24.3569999999818,7.03099999998813
24.0959499997553,6.23755000066012
15.51,4
17.32,4.62
17.0515499999999,6.70140000000004
27.23,5.12
30.5023709543531,12.4896204744981
34.9696499999845,7.22055000005639
23.8130000000001,7.81600000000026
18.4695500000089,6.25095000001238
36.94,7.72
25.08,8.72
27.2636500000954,10.8788500004448
13.21,5.34
23.4315500012599,8.76315000001341
47.7643000002718,16.7226999998093
18.0580000000009,8.00399999999627
18.8220000005094,5.3179999999702
16.9067500000028,5.13730000000123
10.57,3.87
14.6105499999976,5.82029999999577
14.6480000000156,4.16400000001886
17.337000000407,10.1339999999618
19.1120000000228,10.5999999999767
17.324999999837,4.4649999999092
15.93,5.51
19.9100000003818,7.13185000000522
14.78,4.37
23.8619999999992,7.79999999999745
21.2159499997506,6.30469999974594
16.7729999999995,6.94200000000024
162.50485,7.30445000000032
14.97,5.55
22.3190000001341,8.60499999951571
30.63,7.39
17.73,5.07
12.83,4.85
18.4597499994561,5.16814999980852
15.2555999998003,6.40705000143498
18.74,5.24
21.6769999999997,9.01200000000244
25.4039999999804,8.03200000023935
13.9034000001266,4.69790000002831
22.6839500002097,8.21554999973159
20.3979999999956,10.8780000000024
9.29,3.87
33.75045,8.4135
24.2690000000016,10.444
16.0551499994472,9.83179999981076
19.2409999997471,9.19500000018161
20.5129499998293,6.7798499998753
16.2147000001278,5.05615000030957
18.0387500021607,7.71295000100508
23.3199999999488,7.48800000001211
17.9199999998673,12.0060000001104
14.17,4.77
20.4122500000085,6.04815000002418
20.7039999999688,7.35599999985425
14.088999999949,5.58199999999488
50.47,4.18
6.95,3.9
10.68,4.02
6.67,5.27
18.31,10.79
244.603949999437,8.8243000023067
12.2344999999041,3.54929999972228
14.78,5.23
11.34,4.83
28.6035499998252,9.68424999999115
11.6040000016801,4.52899999916554
18.188000000082,8.32299999950919
43.3480000001146,10.3890000004321
13.69,3.99
26.1242999997921,5.70160000119358
24.5380000001751,10.6945499987341
17.6490000000194,7.37399999998161
11.89,3.94
14.906000001356,4.22400000039488
18.1,5.35
39.4277000008151,11.0638999997173
226.033649999881,5.16364999930374
28.1129999999985,8.92420000000129
50.6802499992773,33.0741999996826
25.29,8.56
19.48,5.9
18.6479999998119,9.74500000011176
31.6640000000007,9.81499999999869
22.9160000000002,10.0060000000008
26.3059999991674,11.6569999989588
43.0390000000625,16.1680000000342
12.1652999985963,3.45389999914914
15.7910000000265,6.7949999999837
17.0200000004843,5.10360000189394
15.01,5.41
14.5570000000589,9.17700000005425
24.0059999999357,7.01299999986077
17.4219999997877,5.4480000003241
20.8027767585142,8.45561794396989
22.2119999997085,11.7580000002636
21.0188000000198,10.2295499999309
21.5950999999995,10.4691000000003
20.3899999998976,9.4129999994766
17.3,3.41
15.84,5.36
14.9439999999595,5.49200000001292
38.42,6.89
23.5518000007141,5.86820000084117
31.5990270833333,14.3666098958333
16.6069999999945,5.06400000000213
15.5778000003193,4.35954999993555
16.1623000004329,5.0882999994792
11.54,5.11
25.0330000000031,8.68200000000797
21.0759999999573,5.1430000000255
16.23399999924,5.90699999826029
19.0690000000177,6.05400000000373
28.2340000000022,8.82599999999911
24.5730000000185,7.03600000000733
17.3159999999916,5.67600000009406
14.2240000003949,4.10699999949429
25.2535500004888,6.62144999951124
19.49729999993,5.75645000091754
26.2903499999993,6.36985000000095
52.25,4.52
13.31,4.66
23.6309999998775,35.6330000000889
19.2219000001205,4.91785000020172
21.5,8.19
16.1000000000013,8.96499999999833
15.6,6.71
29.5360000000801,5.56599999952596
37.3900000000003,12.806999999998
25.3570000000764,7.16000000014901
37.3430000000008,12.1999499999947
14.01,4.68
13.661800000009,4.46444999997766
17.4070000000029,4.87999999999374
22.1540499990806,7.40484999958426
24.6744999999646,8.80370000028051
13.82,4.33
17.6996000000008,4.56405000000018
14.22,5.75
19.4620000000032,7.35100000000784
22.4744631340006,7.40295429516191
15.9885999999824,6.43825000006473
9.04,4.38
18.48,4.85
17.96,7.75
32.8195999981836,11.6820999979973
21.9389999999839,6.81199999991804
21.99,7.13
17.5170000002254,8.3019999996759
22.1099999989383,4.61200000019744
38.7899999995716,9.02999999991152
15.66,4.61
13.4818500000983,4.19529999955557
17.6169000007212,5.52635000087321
14.577949999948,6.97504999989178
16.822000000393,5.20199999911711
51.9675999972969,4.66330000199378
10.07,3.8
13.88,5.01
11.9010500000149,4.83695000002626
4.43,4.9
51.28,16.53
7.47,4.27
7.04,4.08
7.01,4.4
15.31,5.94
40.9803499999998,18.7766499999998
14.332850000028,6.08075000000099
32.0100499992259,16.959949999582
16.2750000000233,6.0920000000624
17.9421499999989,6.12595000000511
33.83,15.01
22.2495499999968,10.0520999999935
15.9280000004219,4.11699999996927
17.1265500000004,4.14884999999913
4.93,3.87
20.2619999999297,5.45899999997346
15.8,3.28
14.3940499999917,3.44644999999218
17.54,6.69
17.68,5.39
17.012850000001,4.35739999999896
15.27,4.39
23.0083500000001,14.3066000000044
15.9329999997863,5.51199999987148
29.3202500000007,7.4336500000004
27.8401000000304,6.64159999985714
13.58,5.2
19.2529999999988,9.4392500000049
21.6159999999945,6.15300000001298
21.3280000002123,4.82699999934994
12.94,6.33
10.59,4.29
21.0699999999997,14.2669999999998
11.0813500000017,3.37454999999864
17.97,4.98
23.9023499999894,8.06684999995923
25.4428000000189,7.57225000008475
20.4690000001574,6.53500000014901
254.213049999998,11.7629499999975
22.2203999999329,9.40575000015087
20.4439999999886,6.66400000000067
31.4983499998925,9.00664999993751
3.3,3.05
23.466999999946,6.87099999981001
17.3460000000341,5.43400000002293
37.4436999997124,9.29925000295043
17.8989999998885,4.65400000000955
11.41,7.13
16.1960000000545,32.4710000000778
26.4880000000267,6.63300000000163
21.815000000006,9.51900000000023
21.6740000000027,7.86799999999857
14.7019999998156,12.497999999905
17.84,17.92
22.857197,7.050691
26.088749999999,10.0118999999904
20.1534000000538,6.1243999999715
