note_intro,dataprotect
25.5133000000023,6.95424999999887
11.05,4.85
24.927800000296,8.56574999983423
33.78,9.65
14.59,5.61
46.9666000001598,7.28025000018533
125.31,16.47
31.7767000000458,6.73680000007153
26.0104000000865,12.1076499999617
12.5219999999536,6.49700000001758
24.2562999999791,13.0955499999982
30.0220499999705,6.02629999993951
12.95,4.56
30.65,7.67
139.032049999987,13.7759500000175
30.8737999992445,8.44614999834448
11.47,4.93
24.2799999995623,6.60199999983888
15.48,4.94
9.66200000024401,4.55864999967162
23.4429999999998,8.2099999999997
11.7619500000728,5.18204999971204
14.86,5.33
8.91,4.24
69.61115000071,14.6781000006013
54.3820000000051,16.6558499999883
45.4059499999994,15.8886000000007
8.37695000001986,5.4558000000543
30.517000000109,6.54284999996889
27.2701999999998,7.17299999999966
7.32910000002448,3.77164999998058
21.2014499993529,5.92524999985471
11.6552500000034,4.97254999998404
71.21,38.83
10.4238999995869,3.500800000038
42.5706000020728,5.70635000243783
16.7100499995286,4.22144999960437
29.07,7.4
37.6600499999768,9.16519999998854
27.1219500002917,6.2789999996312
30.6499999994412,11.7820000008214
11.56,3.71
44.3528000000151,6.14274999999907
25.4067999997642,6.17460000037681
14.3606500001624,4.74840000038967
16.8128500005696,7.52925000037067
95.1,26.73
9.40729999972973,4.89035000035074
12.39,4.54
44.1243999986909,13.3404500014149
32.75,17.13
42.08,13.79
12.3507500000414,4.62180000002263
8.93120000000003,4.40955000000002
90.53,17.64
5.7,3.68
5.48,4.87
31.2843499999872,10.6880000000092
17.884849999682,5.35815000010189
21.8757000000915,5.95120000012685
21.46,7.23
38.88,10.36
28.73969999986,7.12804999988293
7.67100000000937,3.65280000001803
39.7921999999744,4.321400000008
50.1438499998767,6.76440000010189
64.3957000004593,18.2951000001049
48.77,14.52
20.2841000002809,9.43614999996498
16.6148999999859,10.6165500000498
7.55,3.57
11.09,5.07
25.0740000000224,5.1759999999922
34.1753499998595,6.79904999997234
13.6720000000059,5.5199999999968
14.9130499999956,6.27520000000004
35,12.77
24.0691999999945,5.38549999999304
9.93,5.18
6.1797000002116,3.07990000001155
11.14,4.35
60.7951499999035,10.8548999996856
14.2553999999654,5.83734999992885
11.5360000001965,4.25245000049472
23.5055500001181,8.16330000001472
29.18,6.71
27.35,12.52
25.5543499998748,8.01909999921918
12.13995,5.79935000000006
12.02,8.66
17.03,9.37
37.0699999999488,9.35000000004948
12.213099999999,4.19044999999869
15.7189999998081,7.81899999943562
23.5959999996703,6.11499999999069
13,4.53
30.73,8.13
31.1298000000534,6.89425000018673
6.70500000000175,4.06699999999546
15.99,5.05
38.9201999999932,9.74370000010822
13.7811000000511,3.33364999998594
9.72199999996519,4.43599999998696
13.4421000001021,7.25444999989122
13.11,6.71
15.92,6.25
8.22,4.06
42.2946000000229,13.7665000000197
17.673599999398,10.8556999999564
9.00759999996808,3.0855000000156
33.47,6.1
9.34250000005704,4.10665000003064
13.9059999998426,6.39499999990221
30.0302000000374,16.3117499998771
39.5039,7.09975000000014
34.3425500000012,71.1647000000085
36.3249499999802,11.1371500001405
8.55274999979883,4.61395000049379
20.5406999995466,9.42429999995511
46.44,11.79
24.770000000135,10.0699999998324
55.6976499999291,28.9611499999592
31.01,7.72
17.0808500000021,4.79339999999866
74.69,17.25
34.4732999999542,10.1422499999171
